X,Y,Z
522.4626,123.4315,171.1346
522.5023,123.4314,171.1416
522.55,123.4326,171.1502
522.5936,123.4337,171.1582
522.6401,123.4349,171.1669
522.684,123.4354,171.1752
522.7275,123.4349,171.1838
522.7686,123.4346,171.1919
522.8087,123.4347,171.1998
522.8587,123.4348,171.2097
522.912,123.4365,171.2202
522.9647,123.4395,171.2307
523.0137,123.4426,171.2407
523.0609,123.4458,171.2506
523.1062,123.4489,171.2603
523.1495,123.4515,171.2699
523.2092,123.4549,171.2829
523.2807,123.4594,171.2991
523.3447,123.4644,171.3139
523.4055,123.4702,171.3283
523.472,123.4759,171.3443
523.5341,123.4817,171.3595
523.5889,123.4863,171.3728
523.6435,123.4916,171.3858
523.6951,123.4977,171.3981
523.7559,123.5048,171.4129
523.822,123.511,171.4292
523.8914,123.5173,171.4466
523.9496,123.5233,171.4619
524.0198,123.5303,171.4806
524.1089,123.5409,171.5051
524.1887,123.5515,171.5281
524.2732,123.562,171.5531
524.3494,123.571,171.5759
524.4209,123.5792,171.5975
524.4883,123.5874,171.6181
524.5776,123.5991,171.6459
524.6807,123.6136,171.6786
524.7718,123.6254,171.7081
524.8591,123.6374,171.7371
524.938,123.6464,171.7642
525.0341,123.6558,171.7984
525.1453,123.6677,171.8396
525.2528,123.6812,171.8844
525.3517,123.693,171.9292
525.4366,123.7023,171.9704
525.5422,123.7096,172.0213
525.6626,123.7151,172.081
525.7769,123.7203,172.1417
525.8843,123.7226,172.2016
525.9774,123.7238,172.2549
526.1194,123.7285,172.3349
526.2764,123.7304,172.429
526.423,123.7236,172.5225
526.5469,123.7139,172.6054
526.6698,123.7062,172.6847
526.7791,123.6995,172.7541
526.9474,123.6879,172.8561
527.1291,123.6679,172.9666
527.2987,123.645,173.0728
527.4515,123.6205,173.1723
527.5831,123.5981,173.2607
527.7048,123.5735,173.3434
527.8678,123.5395,173.451
528.0542,123.496,173.5761
528.2388,123.4497,173.7047
528.3887,123.4087,173.8104
528.5391,123.3675,173.9171
528.6793,123.3265,174.0173
528.8146,123.2814,174.1127
528.9401,123.2416,174.2026
529.055,123.2058,174.2876
529.2211,123.1565,174.4086
529.4077,123.0896,174.5469
529.5889,123.0223,174.6842
529.7612,122.9591,174.8137
529.9294,122.8976,174.9386
530.0928,122.8349,175.0571
530.2473,122.7815,175.1681
530.3976,122.7294,175.2757
530.5433,122.6792,175.3804
530.6829,122.6314,175.4812
530.8102,122.5882,175.5709
530.9315,122.5521,175.6555
531.1165,122.5019,175.7788
531.3188,122.4464,175.9052
531.5099,122.3967,176.0195
531.6898,122.359,176.1281
531.853,122.3268,176.2254
532.0125,122.3014,176.3193
532.1541,122.28,176.4021
532.2836,122.2567,176.4772
532.449,122.2358,176.5672
532.6423,122.2214,176.6699
532.8213,122.2074,176.7589
532.9781,122.1961,176.8297
533.1218,122.1879,176.8873
533.2504,122.1848,176.9368
533.4026,122.1859,176.9926
533.5753,122.187,177.0545
533.7189,122.187,177.1032
533.8525,122.1887,177.1459
533.9507,122.1883,177.1633
534.0171,122.1826,177.1334
534.089,122.1794,177.0992
534.1624,122.1748,177.0641
534.2403,122.1724,177.0296
534.3331,122.1746,177.0065
534.443,122.1825,176.9985
534.5361,122.19,176.9958
534.642,122.1976,177.0042
534.7578,122.2061,177.0318
534.8644,122.2153,177.0638
534.955,122.2262,177.0932
535.0741,122.2434,177.1335
535.2073,122.2599,177.1786
535.3349,122.2728,177.2211
535.4471,122.2866,177.2577
535.5469,122.3027,177.2895
535.6311,122.3164,177.3159
535.7452,122.3326,177.3517
535.8686,122.3525,177.3896
535.9827,122.375,177.424
536.0817,122.3962,177.453
536.1659,122.4148,177.4766
536.2714,122.4367,177.5055
536.3815,122.4595,177.5347
536.4822,122.4806,177.5603
536.569,122.4987,177.5814
536.6418,122.5135,177.5982
536.7252,122.5291,177.6169
536.823,122.5503,177.6371
536.9056,122.5691,177.6529
536.9818,122.5865,177.6666
537.0494,122.6005,177.6787
537.1287,122.616,177.6928
537.2035,122.6314,177.7054
537.2819,122.6492,177.7176
537.3433,122.6635,177.7268
537.4041,122.6769,177.7356
537.4521,122.687,177.7424
537.4989,122.697,177.7488
537.5458,122.7075,177.7552
537.5912,122.7177,177.7612
537.6348,122.7282,177.7668
537.673,122.7379,177.7715
537.7219,122.75,177.7773
537.772,122.7625,177.783
537.8116,122.7725,177.7873
537.8523,122.7822,177.7916
537.8875,122.79,177.7952
537.921,122.7974,177.7985
537.9612,122.8057,177.8024
538.0024,122.8144,177.8062
538.0383,122.8221,177.8095
538.0728,122.8295,177.8125
538.1036,122.8364,177.815
538.1374,122.8442,177.8177
538.1741,122.8523,177.8205
538.2114,122.8607,177.8232
538.2488,122.8691,177.8258
538.2783,122.876,177.8277
538.3074,122.883,177.8296
538.3372,122.8901,177.8314
538.3662,122.8964,177.8333
538.3954,122.9024,177.8353
538.429,122.9093,177.8375
538.4616,122.9161,177.8395
538.4927,122.9226,177.8415
538.5208,122.9285,177.8433
538.5486,122.9344,177.8454
538.574,122.9399,177.8477
538.6072,122.948,177.8509
538.6387,122.9554,177.8537
538.6663,122.9617,177.8559
538.6942,122.9682,177.8577
538.7231,122.975,177.8592
538.7465,122.9804,177.8602
538.7716,122.9863,177.8614
538.8041,122.9936,177.8627
538.8321,123,177.8637
538.859,123.0062,177.8647
538.8856,123.0124,177.8655
538.9155,123.0194,177.8663
538.9382,123.0247,177.867
538.9634,123.0306,177.8677
538.9857,123.0359,177.8682
539.013,123.0423,177.8687
539.0427,123.0484,177.8695
539.0692,123.0537,177.8703
539.0944,123.0585,177.871
539.1194,123.0633,177.8717
539.1447,123.0682,177.8723
539.1692,123.073,177.8729
539.1912,123.0774,177.8734
539.2124,123.0816,177.8739
539.2417,123.0872,177.8745
539.2689,123.0925,177.875
539.2954,123.0983,177.8754
539.321,123.104,177.8756
539.3497,123.1108,177.8759
539.3722,123.116,177.8759
539.3964,123.1217,177.876
539.4177,123.1268,177.876
539.4408,123.1322,177.8761
539.4625,123.1373,177.876
539.4907,123.1435,177.876
539.5175,123.1492,177.8761
539.5415,123.1541,177.8761
539.5671,123.16,177.8761
539.5924,123.166,177.8759
539.6149,123.1715,177.8757
539.6378,123.1771,177.8753
539.6631,123.1832,177.875
539.6893,123.1893,177.8747
539.7165,123.1955,177.8743
539.742,123.2015,177.8739
539.7694,123.2075,177.8736
539.7958,123.2132,177.8732
539.8203,123.2186,177.8728
539.8459,123.224,177.8723
539.8679,123.2285,177.872
539.8881,123.2326,177.8716
539.9135,123.2377,177.8711
539.9397,123.2428,177.8707
539.9672,123.2483,177.87
539.993,123.2535,177.8694
540.0193,123.2589,177.8687
540.0457,123.2644,177.868
540.0673,123.2689,177.8673
540.0895,123.2731,177.8667
540.1134,123.2775,177.8661
540.1413,123.2824,177.8654
540.1721,123.2879,177.8644
540.1988,123.2927,177.8635
540.2262,123.2978,177.8626
540.2526,123.3027,177.8618
540.2744,123.3067,177.861
540.2991,123.3113,177.8602
540.3237,123.3159,177.8591
540.3447,123.3203,177.8582
540.3722,123.3258,177.857
540.4,123.3313,177.856
540.4277,123.3369,177.8549
540.4545,123.3426,177.8536
540.4788,123.3481,177.8525
540.5032,123.3537,177.8512
540.5275,123.3593,177.85
540.5504,123.3645,177.8488
540.572,123.3691,177.8477
540.5948,123.3738,177.8466
540.6224,123.379,177.8455
540.6508,123.3842,177.8442
540.6756,123.3883,177.8431
540.7015,123.3925,177.842
540.7286,123.3967,177.8408
540.753,123.4005,177.8397
540.7783,123.4044,177.8385
540.798,123.4074,177.8377
540.8224,123.4111,177.8365
540.847,123.4148,177.8354
540.8745,123.4187,177.8342
540.9053,123.4237,177.8328
540.9323,123.4282,177.8314
540.958,123.4331,177.8301
540.9819,123.4377,177.8288
541.007,123.4426,177.8275
541.0315,123.4475,177.8261
541.0531,123.4517,177.825
541.0734,123.4554,177.8239
541.0994,123.46,177.8226
541.1246,123.4643,177.8214
541.1608,123.4706,177.8195
541.1796,123.4738,177.8184
541.2031,123.478,177.8172
541.2267,123.4821,177.8159
541.2504,123.4863,177.8147
541.275,123.4907,177.8133
541.2965,123.4946,177.8121
541.3157,123.498,177.811
541.3428,123.5027,177.8094
541.3675,123.5068,177.808
541.3943,123.511,177.8065
541.4205,123.5151,177.8051
541.4448,123.5185,177.8038
541.4694,123.5219,177.8026
541.4912,123.525,177.8014
541.5156,123.5287,177.8001
541.5396,123.5325,177.7988
541.5598,123.5358,177.7976
541.5834,123.5396,177.7963
541.6104,123.5442,177.7948
541.6375,123.5489,177.7932
541.6669,123.554,177.7915
541.6924,123.5585,177.7899
541.7162,123.5627,177.7885
541.7372,123.5664,177.7871
541.7615,123.5706,177.7855
541.7858,123.5749,177.7838
541.8053,123.578,177.7825
541.8276,123.5814,177.7809
541.8556,123.5854,177.7789
541.8811,123.5891,177.7769
541.9061,123.5927,177.775
541.9349,123.5973,177.7727
541.9579,123.6011,177.7707
541.9821,123.6051,177.7686
542.0035,123.6087,177.7667
542.0249,123.6122,177.7648
542.0481,123.6161,177.7626
542.0687,123.6195,177.7608
542.0912,123.6224,177.7589
542.1123,123.6249,177.757
542.1362,123.6277,177.7551
542.1642,123.6307,177.7529
542.1872,123.6329,177.7511
542.2128,123.6354,177.7489
542.2392,123.6379,177.7468
542.2631,123.6408,177.7448
542.6432,123.6908,177.7086
542.6541,123.6916,177.7075
542.6944,123.6948,177.7042
542.7111,123.6961,177.7029
542.7283,123.6976,177.7015
542.7468,123.6991,177.7
542.7672,123.7009,177.6984
542.7862,123.7026,177.6969
542.8054,123.7046,177.6952
542.8243,123.7067,177.6936
542.845,123.7092,177.6918
542.8683,123.7121,177.6898
542.8916,123.7154,177.6877
542.9124,123.7185,177.6857
542.9346,123.7213,177.6837
542.9573,123.7239,177.6816
542.9769,123.7261,177.6796
542.999,123.7285,177.6775
543.0176,123.7305,177.6755
543.037,123.7325,177.6736
543.0568,123.7349,177.6715
543.0748,123.7372,177.6696
543.1011,123.7398,177.667
543.1242,123.7421,177.6646
543.1478,123.7449,177.6622
543.1707,123.7477,177.6598
543.1924,123.7504,177.6575
543.2147,123.7531,177.655
543.2365,123.7558,177.6527
543.2589,123.7586,177.6503
543.2793,123.7608,177.648
543.3015,123.7631,177.6456
543.3214,123.7649,177.6434
543.3417,123.767,177.6411
543.3602,123.769,177.639
543.3818,123.7712,177.6366
543.4078,123.7738,177.6339
543.4308,123.7761,177.6315
543.4528,123.7783,177.6291
543.4764,123.7807,177.6264
543.4979,123.7828,177.624
543.5206,123.7851,177.6214
543.5428,123.7873,177.6189
543.5617,123.7888,177.6168
543.5831,123.7906,177.6145
543.6011,123.7921,177.6124
543.6204,123.7937,177.6102
543.6392,123.7952,177.608
543.6593,123.7967,177.6055
543.6847,123.7987,177.6026
543.7102,123.8006,177.5996
543.7333,123.8024,177.5968
543.7579,123.8043,177.5938
543.7793,123.806,177.5912
543.804,123.808,177.5881
543.8243,123.8096,177.5855
543.8468,123.8113,177.5826
543.866,123.8128,177.5801
543.8878,123.8145,177.5774
543.9069,123.816,177.575
543.9255,123.8175,177.5725
543.9439,123.819,177.5702
543.9684,123.8209,177.5671
543.9929,123.8228,177.5641
544.0162,123.8247,177.5612
544.0398,123.8265,177.5582
544.061,123.8279,177.5556
544.0851,123.8295,177.5526
544.107,123.8309,177.5499
544.128,123.8322,177.5473
544.1481,123.8334,177.5448
544.1693,123.8347,177.5421
544.1886,123.8359,177.5397
544.2095,123.8373,177.537
544.2283,123.8388,177.5345
544.2478,123.8404,177.5318
544.2662,123.8419,177.5293
544.2894,123.8438,177.5262
544.311,123.8455,177.5234
544.3354,123.8475,177.5202
544.3578,123.8493,177.5173
544.3821,123.8513,177.5141
544.4058,123.8533,177.511
544.4348,123.8557,177.5072
544.4618,123.858,177.5036
544.4913,123.8604,177.4996
544.5236,123.8631,177.4952
544.554,123.8652,177.4912
544.5896,123.8674,177.4866
544.6262,123.8698,177.4818
544.6583,123.8716,177.4776
544.6893,123.8723,177.4739
544.7194,123.8735,177.4701
544.7458,123.8746,177.4666
544.7706,123.8757,177.4634
544.794,123.877,177.4602
544.8176,123.8785,177.457
544.8384,123.8798,177.4541
544.8624,123.8813,177.4507
544.89,123.8829,177.447
544.9167,123.8845,177.4433
544.942,123.8859,177.4398
544.9737,123.8878,177.4352
544.9961,123.8891,177.4321
545.0171,123.8904,177.4291
545.0381,123.8915,177.4262
545.0604,123.8923,177.423
545.0813,123.8931,177.42
545.1011,123.894,177.4173
545.1208,123.8948,177.4144
545.1411,123.8956,177.4115
545.1584,123.8961,177.4091
545.1765,123.8965,177.4065
545.1987,123.897,177.4034
545.2241,123.8975,177.4
545.2474,123.898,177.3967
545.2717,123.8986,177.3932
545.2941,123.8992,177.39
545.3146,123.8997,177.387
545.3386,123.9007,177.3833
545.3589,123.9016,177.3802
545.3799,123.903,177.3768
545.3998,123.9042,177.3736
545.4211,123.9052,177.3703
545.4396,123.906,177.3674
545.4586,123.9069,177.3645
545.4764,123.9077,177.3617
545.4957,123.9089,177.3586
545.5153,123.9101,177.3555
545.539,123.911,177.352
545.564,123.9119,177.3483
545.5892,123.9129,177.3446
545.611,123.9138,177.3411
545.6334,123.9146,177.3377
545.6554,123.9157,177.3341
545.6792,123.9171,177.3303
545.7007,123.9179,177.3267
545.7183,123.9184,177.3239
545.7392,123.9188,177.3205
545.7588,123.919,177.3174
545.7787,123.9192,177.3141
545.796,123.9194,177.3112
545.8181,123.9193,177.3077
545.8437,123.9192,177.3038
545.8678,123.9191,177.3
545.8926,123.9189,177.2961
545.9139,123.9193,177.2926
545.938,123.9198,177.2885
545.9594,123.9208,177.2848
545.9826,123.9218,177.2807
546.0021,123.9227,177.2773
546.025,123.9237,177.2733
546.0455,123.9245,177.2697
546.0662,123.9252,177.2661
546.0858,123.9252,177.2628
546.1068,123.9252,177.2591
546.1263,123.9252,177.2557
546.1442,123.9251,177.2524
546.1631,123.925,177.249
546.1863,123.9249,177.245
546.2087,123.9248,177.2412
546.2324,123.9247,177.2372
546.2577,123.9246,177.2328
546.2806,123.9248,177.2288
546.3034,123.9252,177.2248
546.3297,123.9256,177.22
546.3522,123.9259,177.216
546.3757,123.9263,177.2117
546.4016,123.9268,177.2069
546.4293,123.9273,177.2017
546.4527,123.9278,177.1973
546.4761,123.9279,177.1929
546.5006,123.9278,177.1883
546.5345,123.9276,177.1822
546.5662,123.9273,177.1765
546.5975,123.9271,177.1707
546.6255,123.9272,177.1654
546.6523,123.927,177.1604
546.682,123.9268,177.1547
546.7066,123.927,177.15
546.7325,123.9273,177.1448
546.7565,123.9275,177.1402
546.784,123.9278,177.1347
546.8038,123.9281,177.1308
546.8241,123.9283,177.1268
546.8502,123.9284,177.1218
546.8786,123.9283,177.1165
546.9034,123.9281,177.1118
546.9303,123.928,177.1067
546.9565,123.9278,177.1017
546.9814,123.9276,177.0969
547.0071,123.9273,177.0919
547.0289,123.9271,177.0877
547.0515,123.9269,177.0833
547.0722,123.9271,177.0792
547.0944,123.9274,177.0748
547.1135,123.9277,177.071
547.1348,123.9279,177.0668
547.1545,123.9279,177.0629
547.1736,123.9279,177.0592
547.1913,123.9279,177.0556
547.2155,123.9279,177.0509
547.239,123.9279,177.0464
547.2634,123.9272,177.0418
547.2867,123.9261,177.0374
547.3103,123.9251,177.0329
547.3324,123.9241,177.0286
547.3537,123.9231,177.0244
547.3757,123.9221,177.0201
547.3969,123.9214,177.0157
547.4159,123.9208,177.0118
547.4376,123.9205,177.0073
547.4557,123.9202,177.0035
547.476,123.9205,176.9992
547.4982,123.9209,176.9944
547.5131,123.9212,176.9912
547.5336,123.9216,176.9868
547.5579,123.9221,176.9818
547.5825,123.9226,176.9767
547.6049,123.9231,176.972
547.6301,123.9236,176.9668
547.6524,123.9238,176.9622
547.6756,123.9236,176.9574
547.6977,123.923,176.9529
547.7185,123.9225,176.9485
547.7426,123.9217,176.9434
547.7628,123.9211,176.9391
547.7825,123.9204,176.9348
547.8036,123.9197,176.9303
547.8215,123.919,176.9264
547.8426,123.9182,176.9217
547.8596,123.9175,176.918
547.8782,123.9169,176.9139
547.8961,123.9165,176.9099
547.9191,123.916,176.9048
547.9433,123.9155,176.8996
547.9678,123.9149,176.8943
547.9896,123.9144,176.8895
548.0142,123.9133,176.8841
548.0355,123.9123,176.8794
548.0576,123.9113,176.8746
548.0792,123.9104,176.8698
548.1007,123.9096,176.8648
548.1209,123.9088,176.8603
548.1414,123.9081,176.8557
548.1612,123.9074,176.8511
548.1823,123.9067,176.8463
548.2026,123.906,176.8415
548.2214,123.9054,176.8371
548.2442,123.9046,176.8318
548.2634,123.9039,176.8273
548.2889,123.9029,176.8215
548.3144,123.9019,176.8158
548.3423,123.9007,176.8094
548.3671,123.8997,176.8037
548.3933,123.899,176.7975
548.4187,123.8986,176.7916
548.447,123.8986,176.7849
548.472,123.8981,176.7792
548.4972,123.8977,176.7733
548.5212,123.8975,176.7679
548.5446,123.8973,176.7625
548.5662,123.8973,176.7574
548.5895,123.8968,176.7521
548.6161,123.896,176.746
548.6478,123.8947,176.7391
548.6743,123.8941,176.733
548.7028,123.8933,176.7265
548.7302,123.8924,176.7201
548.7553,123.8916,176.7141
548.7818,123.8906,176.7079
548.8063,123.8896,176.702
548.8312,123.8883,176.696
548.8524,123.887,176.6909
548.8784,123.8853,176.6848
548.9006,123.8839,176.6794
548.9221,123.8826,176.6741
548.9421,123.8813,176.6693
548.9634,123.8799,176.6641
548.9839,123.8785,176.659
549.0056,123.8771,176.6537
549.0333,123.876,176.6471
549.0569,123.8753,176.6416
549.082,123.8749,176.6356
549.1063,123.8745,176.6296
549.1306,123.8741,176.6237
549.1523,123.8737,176.6183
549.177,123.8733,176.6122
549.2004,123.8726,176.6065
549.2216,123.8717,176.6013
549.2435,123.8705,176.5959
549.2632,123.8692,176.591
549.2857,123.8676,176.5854
549.3044,123.8664,176.5808
549.3226,123.8651,176.5762
549.3437,123.8637,176.571
549.3604,123.8625,176.5668
549.3787,123.8612,176.5623
549.4064,123.8595,176.5556
549.426,123.8583,176.551
549.4502,123.8572,176.5452
549.4734,123.8561,176.5397
549.496,123.8551,176.5342
549.5194,123.854,176.5284
549.5415,123.8536,176.5229
549.564,123.8531,176.5172
549.5845,123.8526,176.5121
549.6067,123.852,176.5064
549.6287,123.8512,176.501
549.6499,123.8503,176.4957
549.6699,123.8495,176.4907
549.6902,123.8488,176.4856
549.7092,123.8481,176.4808
549.7269,123.8474,176.4764
549.7451,123.8468,176.4717
549.768,123.8456,176.4661
549.7932,123.8443,176.4602
549.8158,123.8433,176.4547
549.8401,123.8424,176.4488
549.8615,123.8415,176.4435
549.8837,123.8406,176.4381
549.9066,123.8396,176.4324
549.9283,123.8386,176.427
549.951,123.8376,176.4214
549.9706,123.8366,176.4165
549.9913,123.8356,176.4112
550.0125,123.8346,176.4059
550.0333,123.8331,176.4007
550.053,123.8317,176.3957
550.0735,123.8303,176.3904
550.0917,123.829,176.3856
550.1105,123.828,176.3806
550.1321,123.8269,176.3748
550.1495,123.826,176.3701
550.1735,123.8248,176.3639
550.2,123.8237,176.3572
550.2257,123.8222,176.3505
550.2479,123.8209,176.3449
550.2736,123.8192,176.3383
550.297,123.8178,176.3323
550.3217,123.8161,176.3259
550.3454,123.8146,176.3198
550.3725,123.8128,176.3128
550.395,123.8116,176.3069
550.4196,123.8103,176.3005
550.4434,123.8091,176.2942
550.4661,123.8081,176.2883
550.4883,123.8073,176.2823
550.5104,123.8065,176.2764
550.5332,123.8058,176.2702
550.5618,123.8048,176.2628
550.5907,123.8038,176.2553
550.6201,123.8026,176.2477
550.6476,123.8014,176.2405
550.6736,123.8004,176.2337
550.6995,123.7993,176.2269
550.725,123.798,176.2201
550.7499,123.7965,176.2137
550.7722,123.7952,176.2079
550.7974,123.7938,176.2013
550.8187,123.7927,176.1957
550.8409,123.7918,176.1897
550.8622,123.791,176.1838
550.8843,123.7902,176.1777
550.9053,123.7896,176.1719
550.9324,123.7891,176.1646
550.9608,123.7883,176.1571
550.9865,123.7873,176.1504
551.0137,123.7858,176.1434
551.0373,123.7845,176.1372
551.0607,123.7833,176.131
551.0847,123.782,176.1247
551.1083,123.7808,176.1184
551.1312,123.7796,176.1122
551.1527,123.7783,176.1064
551.1723,123.7772,176.101
551.1955,123.7758,176.0946
551.2145,123.7747,176.0894
551.2344,123.7736,176.0839
551.2529,123.7725,176.0787
551.2717,123.7714,176.0736
551.2906,123.77,176.0685
551.3113,123.7688,176.0629
551.3372,123.7677,176.0562
551.3611,123.767,176.0498
551.3854,123.7665,176.0434
551.4075,123.766,176.0375
551.4305,123.7654,176.0313
551.4515,123.7648,176.0255
551.4723,123.7642,176.0198
551.4938,123.7632,176.014
551.5155,123.7619,176.0081
551.5357,123.7612,176.0024
551.5548,123.7605,175.997
551.5762,123.7593,175.9909
551.5945,123.7582,175.9859
551.6121,123.7572,175.9809
551.6317,123.756,175.9754
551.6496,123.7549,175.9703
551.6675,123.7539,175.9653
551.6924,123.7532,175.9586
551.7176,123.7523,175.9518
551.7395,123.751,175.9461
551.7632,123.7498,175.9398
551.7874,123.7485,175.9334
551.8077,123.7474,175.9279
551.8315,123.7462,175.9216
551.8516,123.745,175.9161
551.8816,123.7429,175.908
551.8972,123.742,175.9036
551.9165,123.7409,175.8983
551.9363,123.7404,175.8925
551.9539,123.7401,175.8874
551.972,123.7398,175.8822
551.9905,123.7395,175.8769
552.0078,123.7391,175.8717
552.0262,123.7388,175.8663
552.0502,123.7384,175.8595
